,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim,averageSimToCue,averageSimToTarget
74,1182,1826.0,<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.,32,28,1,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,313,691389,0.0-313.0,orange,amber,orange,,,,7,,,,,,1,True,True,0.999999963859867,5,Correct,999.0,999.0,0.2656739060127843,0.2520752753119124
75,1184,2507.0,<h1>cereal</h1><br><br><br> Please press space as soon as you recall the target.,32,28,2,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,317,697957,0.0-317.0,cookie,cereal,cookie,,,,10,,,,,,1,False,True,0.432807624318706,3,Correct,999.0,999.0,0.19006542408372692,0.18134110173111284
76,1186,1442.0,<h1>altar</h1><br><br><br> Please press space as soon as you recall the target.,32,28,3,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,321,703581,0.0-321.0,rosary,altar,rosary,,,,18,,,,,,1,False,True,0.461896339092241,3,Correct,999.0,999.0,0.13085239403981083,0.05276686262288076
77,1188,2273.0,<h1>binder</h1><br><br><br> Please press space as soon as you recall the target.,32,28,4,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,325,710031,0.0-325.0,weed,binder,weed,,,,4,,,,,,1,True,True,0.193818930259629,1,Correct,999.0,999.0,0.23012694515760157,0.14852459744386037
78,1190,1076.0,<h1>sandal</h1><br><br><br> Please press space as soon as you recall the target.,32,28,5,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,329,714652,0.0-329.0,insole,sandal,insole,,,,25,,,,,,1,False,True,0.854520532339466,5,Correct,999.0,999.0,0.24377897175085572,0.255154847428349
79,1192,1507.0,<h1>blind</h1><br><br><br> Please press space as soon as you recall the target.,32,28,6,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,333,719894,0.0-333.0,switch,blind,switch,,,,14,,,,,,1,False,True,0.252173754849272,2,Correct,999.0,999.0,0.12514786734084177,0.1925066595571838
80,1194,1071.0,<h1>nose</h1><br><br><br> Please press space as soon as you recall the target.,32,28,7,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,337,726154,0.0-337.0,mouth,nose,mouth,,,,3,,,,,,1,False,True,0.661824468395778,4,Correct,999.0,999.0,0.2517728379280535,0.22212557166568647
81,1196,1482.0,<h1>ring</h1><br><br><br> Please press space as soon as you recall the target.,32,28,8,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,341,730805,0.0-341.0,prism,ring,prism,,,,9,,,,,,1,True,True,0.359066430514316,2,Correct,999.0,999.0,0.24826483159684093,0.1908076593618862
82,1198,1071.0,<h1>jersey</h1><br><br><br> Please press space as soon as you recall the target.,32,28,9,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,345,735077,0.0-345.0,shirt,jersey,shirt,,,,5,,,,,,1,True,True,0.649010826232407,4,Correct,999.0,999.0,0.12015334046424252,0.17759216767235037
83,1200,1249.0,<h1>paint</h1><br><br><br> Please press space as soon as you recall the target.,32,28,10,CuePresentation,True,True,1,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,349,739679,0.0-349.0,makeup,paint,makeup,,,,2,,,,,,1,True,True,0.505935810169567,3,Correct,999.0,999.0,0.2301597671390042,0.1851946947811489
84,1280,24910.0,<h1>chips</h1><br><br><br> Please press space as soon as you recall the target.,32,6,1,CuePresentation,False,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,489,1052043,0.0-489.0,0,chips,potato,,,,5,,,,,,0,True,True,0.603917424192587,4,Omission,999.0,999.0,0.1959057637385871,0.09184524744512378
85,1282,4544.0,<h1>money</h1><br><br><br> Please press space as soon as you recall the target.,32,6,2,CuePresentation,False,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,493,1059513,0.0-493.0,0,money,wand,,,,4,,,,,,0,True,True,0.215125963179727,2,Omission,999.0,999.0,0.12759718120312113,0.15548825420816134
86,1284,1039.0,<h1>eagle</h1><br><br><br> Please press space as soon as you recall the target.,32,6,3,CuePresentation,True,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,497,1064620,0.0-497.0,hawk,eagle,hawk,,,,1,,,,,,1,False,True,1.00000004736111,5,Correct,999.0,999.0,0.195730010783903,0.11530300712618255
87,1286,11648.0,<h1>kimono</h1><br><br><br> Please press space as soon as you recall the target.,32,6,4,CuePresentation,False,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,501,1080054,0.0-501.0,dress,kimono,locket,,,,6,,,,,,0,False,True,0.0103429243642662,1,Intrusion,0.7605196792763247,0.20028171118688978,0.09309012410099968,0.2102937038682057
88,1288,1588.0,<h1>chest</h1><br><br><br> Please press space as soon as you recall the target.,32,6,5,CuePresentation,False,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,505,1084774,0.0-505.0,kimono,chest,dial,,,,2,,,,,,0,True,True,0.197907306417201,1,Intrusion,0.2453903787956677,0.08664429303955533,0.19766190167762876,0.15476708073443515
89,1290,971.0,<h1>buggy</h1><br><br><br> Please press space as soon as you recall the target.,32,6,6,CuePresentation,True,True,2,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,509,1089577,0.0-509.0,cart,buggy,cart,,,,3,,,,,,1,False,True,0.428620405334395,3,Correct,999.0,999.0,0.14443147830216055,0.17099462329743484
90,1400,11468.0,<h1>zipper</h1><br><br><br> Please press space as soon as you recall the target.,32,16,1,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,729,1537234,0.0-729.0,buckle,zipper,buckle,,,,3,,,,,,1,False,True,0.948896955583809,5,Correct,999.0,999.0,0.2802239317126432,0.26180963154018244
91,1402,3883.0,<h1>blower</h1><br><br><br> Please press space as soon as you recall the target.,32,16,2,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,733,1546149,0.0-733.0,faucet,blower,faucet,,,,1,,,,,,1,False,True,0.127666791564387,1,Correct,999.0,999.0,0.14667494235638048,0.1825158981722373
92,1404,1791.0,<h1>sushi</h1><br><br><br> Please press space as soon as you recall the target.,32,16,3,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,737,1552074,0.0-737.0,sundae,sushi,sundae,,,,5,,,,,,1,True,True,0.610210725864509,4,Correct,999.0,999.0,0.15798042262525436,0.1586817138865411
93,1406,2537.0,<h1>roll</h1><br><br><br> Please press space as soon as you recall the target.,32,16,4,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,741,1559041,0.0-741.0,leek,roll,leek,,,,2,,,,,,1,True,True,0.228290377679196,2,Correct,999.0,999.0,0.20053218879113144,0.2214978555149625
94,1408,2334.0,<h1>folder</h1><br><br><br> Please press space as soon as you recall the target.,32,16,5,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,745,1565198,0.0-745.0,file,folder,file,,,,11,,,,,,1,False,True,0.761074923120327,4,Correct,999.0,999.0,0.16451438761907047,0.07553338183132083
95,1410,12264.0,<h1>wire</h1><br><br><br> Please press space as soon as you recall the target.,32,16,6,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,749,1581645,0.0-749.0,tape,wire,tape,,,,10,,,,,,1,False,True,0.501096990479819,3,Correct,999.0,999.0,0.22688453528010719,0.16386865147115742
96,1412,12425.0,<h1>flask</h1><br><br><br> Please press space as soon as you recall the target.,32,16,7,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,753,1598129,0.0-753.0,cigar,flask,cigar,,,,12,,,,,,1,False,True,0.485236393705821,3,Correct,999.0,999.0,0.2746892319915312,0.174791407857968
97,1414,2121.0,<h1>train</h1><br><br><br> Please press space as soon as you recall the target.,32,16,8,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,757,1604500,0.0-757.0,branch,train,branch,,,,7,,,,,,1,True,True,0.401947106568526,3,Correct,999.0,999.0,0.12985298104963833,0.10897283884135908
98,1416,1252.0,<h1>otter</h1><br><br><br> Please press space as soon as you recall the target.,32,16,9,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,761,1609651,0.0-761.0,iguana,otter,iguana,,,,9,,,,,,1,True,True,0.866536373711664,5,Correct,999.0,999.0,0.196520123509752,0.18517052108955723
99,1418,2434.0,<h1>bison</h1><br><br><br> Please press space as soon as you recall the target.,32,16,10,CuePresentation,True,True,3,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,765,1617184,0.0-765.0,bikini,bison,bikini,,,,4,,,,,,1,True,True,0.0439818995812783,1,Correct,999.0,999.0,0.20720083186501523,0.15898118836078534
100,1534,1532.0,<h1>gauze</h1><br><br><br> Please press space as soon as you recall the target.,32,18,1,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1001,2092266,0.0-1001.0,shelf,gauze,shelf,,,,7,,,,,,1,True,True,0.379523785471593,2,Correct,999.0,999.0,0.33006434368074217,0.23043970981799877
101,1536,8456.0,<h1>boar</h1><br><br><br> Please press space as soon as you recall the target.,32,18,2,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1005,2103784,0.0-1005.0,coat,boar,coat,,,,13,,,,,,1,False,True,0.281532111177466,2,Correct,999.0,999.0,0.25949481217495296,0.31882558516121795
102,1538,18989.0,<h1>kilt</h1><br><br><br> Please press space as soon as you recall the target.,32,18,3,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1009,2126512,0.0-1009.0,tiara,kilt,tiara,,,,5,,,,,,1,True,True,0.750416700964624,4,Correct,999.0,999.0,0.2610350263523307,0.18290540548260936
103,1540,3433.0,<h1>badger</h1><br><br><br> Please press space as soon as you recall the target.,32,18,4,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1013,2133388,0.0-1013.0,acorn,badger,acorn,,,,9,,,,,,1,True,True,0.168680108473489,1,Correct,999.0,999.0,0.20801109501158682,0.3054930533548201
104,1542,14061.0,<h1>mast</h1><br><br><br> Please press space as soon as you recall the target.,32,18,5,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1017,2150785,0.0-1017.0,frame,mast,frame,,,,11,,,,,,1,False,True,0.455237418240569,3,Correct,999.0,999.0,0.1817887567853295,0.1930102467546061
105,1544,13739.0,<h1>tomato</h1><br><br><br> Please press space as soon as you recall the target.,32,18,6,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1021,2167774,0.0-1021.0,dough,tomato,dough,,,,2,,,,,,1,True,True,0.445283558369461,3,Correct,999.0,999.0,0.29691485357946,0.31136209091981437
106,1546,7417.0,<h1>chalk</h1><br><br><br> Please press space as soon as you recall the target.,32,18,7,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1025,2178495,0.0-1025.0,cloak,chalk,cloak,,,,16,,,,,,1,False,True,0.143585884717132,1,Correct,999.0,999.0,0.24855877623154368,0.2644894128710131
107,1548,23047.0,<h1>blouse</h1><br><br><br> Please press space as soon as you recall the target.,32,18,8,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1029,2205896,0.0-1029.0,skirt,blouse,skirt,,,,4,,,,,,1,True,True,0.999999967678032,5,Correct,999.0,999.0,0.30903100924784127,0.2887083928234239
108,1550,6683.0,<h1>squid</h1><br><br><br> Please press space as soon as you recall the target.,32,18,9,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1033,2216076,0.0-1033.0,fish,squid,fish,,,,17,,,,,,1,False,True,0.752440606490791,4,Correct,999.0,999.0,0.32988914914584533,0.26860765443589557
109,1552,2933.0,<h1>kite</h1><br><br><br> Please press space as soon as you recall the target.,32,18,10,CuePresentation,True,True,4,,,True,8_8_2023_11_36_48,0f6nydv2yw72ruv,html-keyboard-response,1037,2221958,0.0-1037.0,record,kite,record,,,,18,,,,,,1,False,True,0.150266880798289,1,Correct,999.0,999.0,0.23314271403511644,-0.005994569935962459
110,1705,2734.5,<h1>camel</h1><br><br><br> Please press space as soon as you recall the target.,32,30,1,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,329,627592,0.0-329.0,0,camel,crutch,,,,19,,,,,,0,False,True,0.366853562408624,2,Omission,999.0,999.0,0.206384088320101,0.10628075471875824
111,1707,4219.0,<h1>barrel</h1><br><br><br> Please press space as soon as you recall the target.,32,30,2,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,333,634730,0.0-333.0,0,barrel,crane,,,,22,,,,,,0,False,True,0.375189052412563,2,Omission,999.0,999.0,0.2193694551727041,0.16592351708176306
112,1709,2957.10000000009,<h1>parrot</h1><br><br><br> Please press space as soon as you recall the target.,32,30,3,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,337,640519,0.0-337.0,0,parrot,turtle,,,,2,,,,,,0,True,True,0.65206421477411,4,Omission,999.0,999.0,0.26258842178062364,0.22830218334598337
113,1711,1107.60000000009,<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.,32,30,4,CuePresentation,True,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,341,644475,0.0-341.0,orange,amber,orange,,,,18,,,,,,1,False,True,0.999999963859867,5,Correct,999.0,999.0,0.2815466813555749,0.26915955579515605
114,1713,2135.40000000037,<h1>bird</h1><br><br><br> Please press space as soon as you recall the target.,32,30,5,CuePresentation,True,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,345,650073,0.0-345.0,crow,bird,crow,,,,9,,,,,,1,True,True,0.999999881451747,5,Correct,999.0,999.0,0.26258842178062364,0.24987443109663876
115,1715,1333.20000000019,<h1>wolf</h1><br><br><br> Please press space as soon as you recall the target.,32,30,6,CuePresentation,True,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,349,654763,0.0-349.0,bowite,wolf,bowtie,,,,5,,,,,,1,True,True,0.208376515332164,2,Correct,999.0,999.0,0.1771520054825548,0.17224293337610372
116,1717,3189.39999999991,<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.,32,30,7,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,353,661456,0.0-353.0,possum,leash,drink,,,,15,,,,,,0,False,True,0.108463556475143,1,Intrusion,0.259105822906304,0.1837626581529402,0.12103186235295403,0.2344909093054839
117,1719,6890.59999999963,<h1>coyote</h1><br><br><br> Please press space as soon as you recall the target.,32,30,8,CuePresentation,True,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,357,672201,0.0-357.0,cobra,coyote,cobra,,,,24,,,,,,1,False,True,0.579578025639824,3,Correct,999.0,999.0,0.1771520054825548,0.2574595934403311
118,1721,1896.79999999981,<h1>slicer</h1><br><br><br> Please press space as soon as you recall the target.,32,30,9,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,361,677494,0.0-361.0,pupil,slicer,hummus,,,,7,,,,,,0,True,True,0.500551068441678,3,Intrusion,0.02915571203495882,-0.08442422651932081,0.24278744789005116,0.21164325332866407
119,1723,3528.5,<h1>dress</h1><br><br><br> Please press space as soon as you recall the target.,32,30,10,CuePresentation,False,True,1,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,365,684368,0.0-365.0,0,dress,radio,,,,4,,,,,,0,True,True,0.003992160614718,1,Omission,999.0,999.0,0.21564804620266595,0.00403198727631629
120,1809,2777.60000000009,<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.,32,8,1,CuePresentation,True,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,521,989477,0.0-521.0,apple,kiwi,apple,,,,2,,,,,,1,True,True,0.630507650883796,4,Correct,999.0,999.0,0.24700695287117144,0.2590710059225356
121,1811,2807.69999999972,<h1>kimono</h1><br><br><br> Please press space as soon as you recall the target.,32,8,2,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,525,996191,0.0-525.0,kilt,kimono,locket,,,,4,,,,,,0,True,True,0.0103429243642662,1,Intrusion,0.7504167009646243,0.096619961948252,0.11019364050343443,0.1557544376172267
122,1813,5300.0,<h1>quiche</h1><br><br><br> Please press space as soon as you recall the target.,32,8,3,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,529,1004368,0.0-529.0,0,quiche,pasta,,,,3,,,,,,0,False,True,1.00000006075905,5,Omission,999.0,999.0,0.28521721132625755,0.2341612935096295
123,1815,3770.09999999963,<h1>bolt</h1><br><br><br> Please press space as soon as you recall the target.,32,8,4,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,533,1010698,0.0-533.0,0,bolt,towel,,,,8,,,,,,0,False,True,0.275631401009094,2,Omission,999.0,999.0,0.19448097955027568,0.2997326217103634
124,1817,5463.79999999981,<h1>napkin</h1><br><br><br> Please press space as soon as you recall the target.,32,8,5,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,537,1018550,0.0-537.0,0,napkin,tinsel,,,,7,,,,,,0,True,True,0.433620537301468,3,Omission,999.0,999.0,0.29812587366361215,0.2530509407493833
125,1819,4031.0,<h1>cannon</h1><br><br><br> Please press space as soon as you recall the target.,32,8,6,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,541,1024951,0.0-541.0,0,cannon,garlic,,,,6,,,,,,0,False,True,0.114988934111725,1,Omission,999.0,999.0,0.17495250159665907,0.2748455580939676
126,1821,3350.0,<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.,32,8,7,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,545,1031215,0.0-545.0,0,donkey,throne,,,,1,,,,,,0,False,True,0.108564855475739,1,Omission,999.0,999.0,0.19369229141686672,0.08252184911514118
127,1823,3694.89999999991,<h1>walnut</h1><br><br><br> Please press space as soon as you recall the target.,32,8,8,CuePresentation,False,True,2,,,True,11_8_2023_10_9_34,0hfly3uzy7qnhxp,html-keyboard-response,549,1037412,0.0-549.0,0,walnut,earwig,,,,5,,,,,,0,True,True,0.242173377562161,2,Omission,999.0,999.0,0.21625356715746308,0.13193230747533477
