"X","rt","stimulus","key_press","ListLength","Trial_index","Phase","correct","ExperimentalPhase","Block","word1","word2","save","date","subject_id","trial_type","trial_index","time_elapsed","internal_node_id","response","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","Stimulus_type","TrialType","timeMs","timeMin","score","correct_01","validTrials","validID","W2VWordPairsSim","SimBins","Error_type"
1186,1442,"<h1>altar</h1><br><br><br> Please press space as soon as you recall the target.",32,28,3,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",321,703581,"0.0-321.0","rosary","altar","rosary",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.461896339092241,3,"Correct"
1188,2273,"<h1>binder</h1><br><br><br> Please press space as soon as you recall the target.",32,28,4,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",325,710031,"0.0-325.0","weed","binder","weed",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.193818930259629,1,"Correct"
1190,1076,"<h1>sandal</h1><br><br><br> Please press space as soon as you recall the target.",32,28,5,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",329,714652,"0.0-329.0","insole","sandal","insole",NA,NA,NA,25,NA,NA,NA,NA,NA,1,"False","True",0.854520532339466,5,"Correct"
1192,1507,"<h1>blind</h1><br><br><br> Please press space as soon as you recall the target.",32,28,6,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",333,719894,"0.0-333.0","switch","blind","switch",NA,NA,NA,14,NA,NA,NA,NA,NA,1,"False","True",0.252173754849272,2,"Correct"
1194,1071,"<h1>nose</h1><br><br><br> Please press space as soon as you recall the target.",32,28,7,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",337,726154,"0.0-337.0","mouth","nose","mouth",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.661824468395778,4,"Correct"
1196,1482,"<h1>ring</h1><br><br><br> Please press space as soon as you recall the target.",32,28,8,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",341,730805,"0.0-341.0","prism","ring","prism",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.359066430514316,2,"Correct"
1198,1071,"<h1>jersey</h1><br><br><br> Please press space as soon as you recall the target.",32,28,9,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",345,735077,"0.0-345.0","shirt","jersey","shirt",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.649010826232407,4,"Correct"
1200,1249,"<h1>paint</h1><br><br><br> Please press space as soon as you recall the target.",32,28,10,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",349,739679,"0.0-349.0","makeup","paint","makeup",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.505935810169567,3,"Correct"
1280,24910,"<h1>chips</h1><br><br><br> Please press space as soon as you recall the target.",32,6,1,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",489,1052043,"0.0-489.0","0","chips","potato",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.603917424192587,4,"Omission"
1282,4544,"<h1>money</h1><br><br><br> Please press space as soon as you recall the target.",32,6,2,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",493,1059513,"0.0-493.0","0","money","wand",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.215125963179727,2,"Omission"
1284,1039,"<h1>eagle</h1><br><br><br> Please press space as soon as you recall the target.",32,6,3,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",497,1064620,"0.0-497.0","hawk","eagle","hawk",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",1.00000004736111,5,"Correct"
1286,11648,"<h1>kimono</h1><br><br><br> Please press space as soon as you recall the target.",32,6,4,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",501,1080054,"0.0-501.0","dress","kimono","locket",NA,NA,NA,6,NA,NA,NA,NA,NA,0,"False","True",0.0103429243642662,1,"Intrusion"
1288,1588,"<h1>chest</h1><br><br><br> Please press space as soon as you recall the target.",32,6,5,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",505,1084774,"0.0-505.0","kimono","chest","dial",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.197907306417201,1,"Intrusion"
1290,971,"<h1>buggy</h1><br><br><br> Please press space as soon as you recall the target.",32,6,6,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",509,1089577,"0.0-509.0","cart","buggy","cart",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.428620405334395,3,"Correct"
1400,11468,"<h1>zipper</h1><br><br><br> Please press space as soon as you recall the target.",32,16,1,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",729,1537234,"0.0-729.0","buckle","zipper","buckle",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.948896955583809,5,"Correct"
1402,3883,"<h1>blower</h1><br><br><br> Please press space as soon as you recall the target.",32,16,2,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",733,1546149,"0.0-733.0","faucet","blower","faucet",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.127666791564387,1,"Correct"
1404,1791,"<h1>sushi</h1><br><br><br> Please press space as soon as you recall the target.",32,16,3,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",737,1552074,"0.0-737.0","sundae","sushi","sundae",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.610210725864509,4,"Correct"
1406,2537,"<h1>roll</h1><br><br><br> Please press space as soon as you recall the target.",32,16,4,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",741,1559041,"0.0-741.0","leek","roll","leek",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.228290377679196,2,"Correct"
1408,2334,"<h1>folder</h1><br><br><br> Please press space as soon as you recall the target.",32,16,5,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",745,1565198,"0.0-745.0","file","folder","file",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.761074923120327,4,"Correct"
1410,12264,"<h1>wire</h1><br><br><br> Please press space as soon as you recall the target.",32,16,6,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",749,1581645,"0.0-749.0","tape","wire","tape",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.501096990479819,3,"Correct"
1412,12425,"<h1>flask</h1><br><br><br> Please press space as soon as you recall the target.",32,16,7,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",753,1598129,"0.0-753.0","cigar","flask","cigar",NA,NA,NA,12,NA,NA,NA,NA,NA,1,"False","True",0.485236393705821,3,"Correct"
1414,2121,"<h1>train</h1><br><br><br> Please press space as soon as you recall the target.",32,16,8,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",757,1604500,"0.0-757.0","branch","train","branch",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.401947106568526,3,"Correct"
1416,1252,"<h1>otter</h1><br><br><br> Please press space as soon as you recall the target.",32,16,9,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",761,1609651,"0.0-761.0","iguana","otter","iguana",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.866536373711664,5,"Correct"
1418,2434,"<h1>bison</h1><br><br><br> Please press space as soon as you recall the target.",32,16,10,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",765,1617184,"0.0-765.0","bikini","bison","bikini",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.0439818995812783,1,"Correct"
1534,1532,"<h1>gauze</h1><br><br><br> Please press space as soon as you recall the target.",32,18,1,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1001,2092266,"0.0-1001.0","shelf","gauze","shelf",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.379523785471593,2,"Correct"
1536,8456,"<h1>boar</h1><br><br><br> Please press space as soon as you recall the target.",32,18,2,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1005,2103784,"0.0-1005.0","coat","boar","coat",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.281532111177466,2,"Correct"
1538,18989,"<h1>kilt</h1><br><br><br> Please press space as soon as you recall the target.",32,18,3,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1009,2126512,"0.0-1009.0","tiara","kilt","tiara",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.750416700964624,4,"Correct"
1540,3433,"<h1>badger</h1><br><br><br> Please press space as soon as you recall the target.",32,18,4,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1013,2133388,"0.0-1013.0","acorn","badger","acorn",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.168680108473489,1,"Correct"
1542,14061,"<h1>mast</h1><br><br><br> Please press space as soon as you recall the target.",32,18,5,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1017,2150785,"0.0-1017.0","frame","mast","frame",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.455237418240569,3,"Correct"
1544,13739,"<h1>tomato</h1><br><br><br> Please press space as soon as you recall the target.",32,18,6,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1021,2167774,"0.0-1021.0","dough","tomato","dough",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.445283558369461,3,"Correct"
1546,7417,"<h1>chalk</h1><br><br><br> Please press space as soon as you recall the target.",32,18,7,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1025,2178495,"0.0-1025.0","cloak","chalk","cloak",NA,NA,NA,16,NA,NA,NA,NA,NA,1,"False","True",0.143585884717132,1,"Correct"
1548,23047,"<h1>blouse</h1><br><br><br> Please press space as soon as you recall the target.",32,18,8,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1029,2205896,"0.0-1029.0","skirt","blouse","skirt",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.999999967678032,5,"Correct"
1550,6683,"<h1>squid</h1><br><br><br> Please press space as soon as you recall the target.",32,18,9,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1033,2216076,"0.0-1033.0","fish","squid","fish",NA,NA,NA,17,NA,NA,NA,NA,NA,1,"False","True",0.752440606490791,4,"Correct"
1552,2933,"<h1>kite</h1><br><br><br> Please press space as soon as you recall the target.",32,18,10,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_11_36_48","0f6nydv2yw72ruv","html-keyboard-response",1037,2221958,"0.0-1037.0","record","kite","record",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.150266880798289,1,"Correct"
1705,2734.5,"<h1>camel</h1><br><br><br> Please press space as soon as you recall the target.",32,30,1,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",329,627592,"0.0-329.0","0","camel","crutch",NA,NA,NA,19,NA,NA,NA,NA,NA,0,"False","True",0.366853562408624,2,"Omission"
1707,4219,"<h1>barrel</h1><br><br><br> Please press space as soon as you recall the target.",32,30,2,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",333,634730,"0.0-333.0","0","barrel","crane",NA,NA,NA,22,NA,NA,NA,NA,NA,0,"False","True",0.375189052412563,2,"Omission"
1709,2957.10000000009,"<h1>parrot</h1><br><br><br> Please press space as soon as you recall the target.",32,30,3,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",337,640519,"0.0-337.0","0","parrot","turtle",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.65206421477411,4,"Omission"
1711,1107.60000000009,"<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.",32,30,4,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",341,644475,"0.0-341.0","orange","amber","orange",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.999999963859867,5,"Correct"
1713,2135.40000000037,"<h1>bird</h1><br><br><br> Please press space as soon as you recall the target.",32,30,5,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",345,650073,"0.0-345.0","crow","bird","crow",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.999999881451747,5,"Correct"
1715,1333.20000000019,"<h1>wolf</h1><br><br><br> Please press space as soon as you recall the target.",32,30,6,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",349,654763,"0.0-349.0","bowite","wolf","bowtie",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.208376515332164,2,"Correct"
1717,3189.39999999991,"<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.",32,30,7,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",353,661456,"0.0-353.0","possum","leash","drink",NA,NA,NA,15,NA,NA,NA,NA,NA,0,"False","True",0.108463556475143,1,"Intrusion"
1719,6890.59999999963,"<h1>coyote</h1><br><br><br> Please press space as soon as you recall the target.",32,30,8,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",357,672201,"0.0-357.0","cobra","coyote","cobra",NA,NA,NA,24,NA,NA,NA,NA,NA,1,"False","True",0.579578025639824,3,"Correct"
1721,1896.79999999981,"<h1>slicer</h1><br><br><br> Please press space as soon as you recall the target.",32,30,9,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",361,677494,"0.0-361.0","pupil","slicer","hummus",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.500551068441678,3,"Intrusion"
1723,3528.5,"<h1>dress</h1><br><br><br> Please press space as soon as you recall the target.",32,30,10,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",365,684368,"0.0-365.0","0","dress","radio",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.003992160614718,1,"Omission"
1809,2777.60000000009,"<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.",32,8,1,"CuePresentation",TRUE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",521,989477,"0.0-521.0","apple","kiwi","apple",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.630507650883796,4,"Correct"
1811,2807.69999999972,"<h1>kimono</h1><br><br><br> Please press space as soon as you recall the target.",32,8,2,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",525,996191,"0.0-525.0","kilt","kimono","locket",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.0103429243642662,1,"Intrusion"
1813,5300,"<h1>quiche</h1><br><br><br> Please press space as soon as you recall the target.",32,8,3,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",529,1004368,"0.0-529.0","0","quiche","pasta",NA,NA,NA,3,NA,NA,NA,NA,NA,0,"False","True",1.00000006075905,5,"Omission"
1815,3770.09999999963,"<h1>bolt</h1><br><br><br> Please press space as soon as you recall the target.",32,8,4,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",533,1010698,"0.0-533.0","0","bolt","towel",NA,NA,NA,8,NA,NA,NA,NA,NA,0,"False","True",0.275631401009094,2,"Omission"
1817,5463.79999999981,"<h1>napkin</h1><br><br><br> Please press space as soon as you recall the target.",32,8,5,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",537,1018550,"0.0-537.0","0","napkin","tinsel",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.433620537301468,3,"Omission"
1819,4031,"<h1>cannon</h1><br><br><br> Please press space as soon as you recall the target.",32,8,6,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",541,1024951,"0.0-541.0","0","cannon","garlic",NA,NA,NA,6,NA,NA,NA,NA,NA,0,"False","True",0.114988934111725,1,"Omission"
1821,3350,"<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.",32,8,7,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",545,1031215,"0.0-545.0","0","donkey","throne",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","True",0.108564855475739,1,"Omission"
1823,3694.89999999991,"<h1>walnut</h1><br><br><br> Please press space as soon as you recall the target.",32,8,8,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",549,1037412,"0.0-549.0","0","walnut","earwig",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.242173377562161,2,"Omission"
1945,5248.89999999991,"<h1>melon</h1><br><br><br> Please press space as soon as you recall the target.",32,20,1,"CuePresentation",FALSE,"True",3,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",801,1514958,"0.0-801.0","kiwi","melon","radish",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","True",0.568227410855373,3,"Intrusion"
1947,1075.70000000019,"<h1>stump</h1><br><br><br> Please press space as soon as you recall the target.",32,20,2,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",805,1519206,"0.0-805.0","stem","stump","stem",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.402091789020628,3,"Correct"
1949,1463.70000000019,"<h1>bumper</h1><br><br><br> Please press space as soon as you recall the target.",32,20,3,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",809,1523838,"0.0-809.0","tank","bumper","tank",NA,NA,NA,15,NA,NA,NA,NA,NA,1,"False","True",0.337314081016891,2,"Correct"
1951,2637.79999999981,"<h1>bikini</h1><br><br><br> Please press space as soon as you recall the target.",32,20,4,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_10_9_34","0hfly3uzy7qnhxp","html-keyboard-response",813,1529932,"0.0-813.0","bison","bikini","bison",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.0439818995812783,1,"Correct"
